CLIENTNUM,Total_Trans_Amt,Total_Trans_Ct,Credit_Limit,Months_on_book,Months_Inactive_12_mon,customer_value_score,customer_value_class
712030833,0.010070101257371757,0.03875968992248062,1.0000000000000002,0.5116279069767442,0.6666666666666666,0.16488075368124339,Low_Value
711481533,0.044842550350506286,0.13953488372093023,0.13567146446095105,0.4651162790697675,0.5,0.05146666186960204,Low_Value
710082708,0.042617113608545684,0.12403100775193798,0.6807819165177749,0.4418604651162791,0.6666666666666666,0.1283970271965857,Low_Value
708155733,0.04334038054968288,0.1007751937984496,0.40195358202051534,0.7209302325581396,0.3333333333333333,0.1450136903294026,Low_Value
788979258,0.04356292422387893,0.17054263565891473,1.0000000000000002,0.5813953488372093,0.16666666666666666,0.2932003634880012,High_Value
807986133,0.04690107933681985,0.19379844961240308,0.15556402047300752,0.9069767441860465,0.5,0.11402052265103486,Low_Value
788730933,0.034605541337487486,0.13953488372093023,0.019520704281132013,0.16279069767441862,0.5,-0.006090851911104173,Low_Value
711314058,0.06453766551685769,0.05426356589147288,0.007518660608204324,0.4418604651162791,0.3333333333333333,0.03507073631288008,Low_Value
717975333,0.01819294536552798,0.03875968992248062,0.721383288439039,0.5813953488372093,0.3333333333333333,0.1693832931983601,Medium_Value
715971108,0.05786135529097586,0.24031007751937986,1.0000000000000002,0.6744186046511628,0.3333333333333333,0.3006639219613517,High_Value
720096558,0.0573049961054857,0.20155038759689922,0.023511308222760353,0.6744186046511628,0.5,0.07045371745108743,Low_Value
719580033,0.04150439523756537,0.08527131782945738,0.044492210764351815,0.6976744186046512,0.3333333333333333,0.06658547156572597,Low_Value
820582308,0.049182151997329476,0.19379844961240308,0.6492198671612597,0.5581395348837209,0.3333333333333333,0.20378040012265658,Medium_Value
789973308,0.046233448314231665,0.10852713178294573,0.6915142225729117,0.5116279069767442,0.5,0.16009079748368588,Low_Value
712876233,0.04334038054968288,0.17829457364341086,0.11589983584106514,0.5348837209302325,0.5,0.06357813489196217,Low_Value
804595158,0.03349282296650717,0.1007751937984496,0.16814046925874535,0.5348837209302325,0.6666666666666666,0.0257073935809876,Low_Value
714826758,0.10175809502614888,0.3643410852713178,0.16928927948436562,0.37209302325581395,0.6666666666666666,0.10285566755074353,Low_Value
779058108,0.0532992099699566,0.1007751937984496,0.03318549959640483,0.39534883720930236,0.16666666666666666,0.06768546607780625,Low_Value
710790258,0.04584399688438856,0.19379844961240308,0.83033886878471,0.5813953488372093,0.5,0.2159945197975191,Medium_Value
715623483,0.05268721486591743,0.24031007751937986,0.21551377514156064,0.5581395348837209,0.6666666666666666,0.08006911384289615,Low_Value
715156383,0.06081005897407367,0.14728682170542637,1.0000000000000002,0.5348837209302325,0.3333333333333333,0.2646341011090094,High_Value
711013983,0.005841771447646599,0.015503875968992248,0.02175786103628729,0.744186046511628,0.6666666666666666,-0.015017145570273033,Low_Value
755420433,0.031044842550350508,0.07751937984496124,0.2628568491763333,0.9069767441860465,0.5,0.10006682623525183,Low_Value
794543958,0.06008679203293646,0.1317829457364341,1.0000000000000002,0.5116279069767442,0.6666666666666666,0.20814324394495765,Medium_Value
716396358,0.05680427283854457,0.19379844961240308,0.04978278417181365,0.7906976744186046,0.5,0.08519764581474178,Low_Value
715398033,0.0390564148214087,0.1627906976744186,0.5321319196921189,0.5116279069767442,0.3333333333333333,0.16390941498326636,Low_Value
711743883,0.04044731278513408,0.17054263565891473,0.07823095317993695,0.5116279069767442,0.3333333333333333,0.07562356536244413,Low_Value
719720058,0.050239234449760764,0.031007751937984496,0.3421549865921754,0.41860465116279066,0.5,0.06313909419911458,Low_Value
778992108,0.055969734060309334,0.14728682170542637,0.11571844475280932,0.744186046511628,0.5,0.08177189265220498,Low_Value
717539808,0.042617113608545684,0.08527131782945738,0.25671978402367757,0.5348837209302325,0.3333333333333333,0.0931970037985414,Low_Value
714070758,0.05864025815066207,0.19379844961240308,0.9028348403909583,0.5813953488372093,0.5,0.2356122186252782,Medium_Value
714107958,0.05313230221430956,0.186046511627907,0.1553221656886664,0.5348837209302325,0.6666666666666666,0.05231735402345712,Low_Value
789140283,0.04317347279403583,0.14728682170542637,0.03705517614586263,0.6744186046511628,0.6666666666666666,0.028943990238259734,Low_Value
715550508,0.044620006676310234,0.07751937984496124,0.0331552677483622,0.34883720930232565,0.16666666666666666,0.053742622111669414,Low_Value
719712633,0.06470457327250473,0.17054263565891473,0.008183761265142385,0.9069767441860465,0.6666666666666666,0.06085191489536372,Low_Value
772629333,0.04467564259485925,0.15503875968992248,0.06093833609954744,0.5116279069767442,0.6666666666666666,0.019980404878008243,Low_Value
720336708,0.06114387448536776,0.248062015503876,0.0710660051938315,0.5116279069767442,0.5,0.07684904540655683,Low_Value
802013583,0.03605207521976188,0.0697674418604651,0.24943390864540163,0.8604651162790699,0.3333333333333333,0.11779598391000837,Low_Value
711887583,0.01813730944697897,0.06201550387596899,0.12125087294461226,0.5581395348837209,0.5,0.027822927825078378,Low_Value
714778833,0.04334038054968288,0.09302325581395349,0.6528174570783337,0.6976744186046512,0.6666666666666666,0.14092289944949343,Low_Value
713843283,0.05435629242238789,0.12403100775193798,1.0000000000000002,0.4883720930232558,0.5,0.22658747820926534,Medium_Value
779155158,0.04167130299321242,0.17829457364341086,0.045399166205630996,0.4883720930232558,0.3333333333333333,0.06915920715158946,Low_Value
721091583,0.04384110381662401,0.03875968992248062,0.04815026437751114,0.4418604651162791,0.5,0.006042463394399913,Low_Value
713572683,0.03983531768109491,0.186046511627907,0.012809234015666152,0.2790697674418605,0.5,0.01791457852673399,Low_Value
716657058,0.05875152998776009,0.20930232558139536,0.2091953189006491,0.4651162790697675,0.5,0.08917688507755946,Low_Value
779509983,0.0284855902970958,0.08527131782945738,1.0000000000000002,0.5348837209302325,0.16666666666666666,0.26120043766922596,High_Value
717929133,0.040336040948036056,0.15503875968992248,0.3933677371764059,0.5348837209302325,0.3333333333333333,0.13705602582999948,Low_Value
808284783,0.08017135862913097,0.26356589147286824,0.0,1.0,0.0,0.19796001631986945,Medium_Value
708476808,0.029876488260821187,0.1627906976744186,0.9780819101690869,0.5348837209302325,0.5,0.22675302384977375,Medium_Value
710916408,0.04628908423278068,0.17054263565891473,0.21246035848925413,0.6046511627906976,0.5,0.08910848058476155,Low_Value
708492558,0.03321464337376209,0.08527131782945738,0.4126556562276095,0.5348837209302325,0.5,0.09562319014541436,Low_Value
799825758,0.04122621564482029,0.19379844961240308,0.05516405312340338,0.5348837209302325,0.16666666666666666,0.10446128137873281,Low_Value
718619883,0.044230555246467115,0.10852713178294573,0.0016839139359749941,0.5348837209302325,0.3333333333333333,0.048649159924541545,Low_Value
711844758,0.048848336486035385,0.20930232558139536,0.3661893057860734,0.5116279069767442,0.16666666666666666,0.1712655678446521,Medium_Value
714798783,0.040336040948036056,0.06201550387596899,0.5274762150935525,0.5348837209302325,0.3333333333333333,0.14062190745994044,Low_Value
826762908,0.08784911538889507,0.20155038759689922,0.31857414511891696,0.813953488372093,0.3333333333333333,0.18063742091577553,Medium_Value
771894558,0.06208968510070101,0.11627906976744187,0.2577476668571273,0.6046511627906976,0.16666666666666666,0.14092029113263613,Low_Value
721074183,0.03343718704795816,0.10852713178294573,0.6868887498223879,0.5348837209302325,1.0,0.08137277982242055,Low_Value
715259583,0.0580282630466229,0.21705426356589144,0.11862070216490267,0.7209302325581396,0.3333333333333333,0.12329203479891654,Low_Value
718414008,0.030822298876154442,0.023255813953488372,1.0000000000000002,0.5348837209302325,0.3333333333333333,0.22163124513185722,Medium_Value
719666283,0.040781128296428173,0.14728682170542637,0.05247341864760852,0.5348837209302325,0.16666666666666666,0.09211721256747282,Low_Value
714877233,0.06392567041281852,0.21705426356589144,0.32722045365911173,0.7906976744186046,0.3333333333333333,0.17434769223028307,Medium_Value
785387883,0.060309335707132525,0.28682170542635654,0.07103577334578887,0.6511627906976745,0.5,0.10015259437836739,Low_Value
771075258,0.04217202626015355,0.248062015503876,1.0000000000000002,0.6744186046511628,0.5,0.27132617484514676,High_Value
711318033,0.0441749193279181,0.10852713178294573,0.04497592033303404,0.5348837209302325,0.3333333333333333,0.05728530683653373,Low_Value
783554958,0.047735618115055084,0.15503875968992248,0.9266575366485579,0.9069767441860465,0.16666666666666666,0.30888311891681886,High_Value
720201033,0.011683542895293202,0.1007751937984496,0.3092929677698268,0.6511627906976745,0.5,0.08184208823146251,Low_Value
718039683,0.05624791365305441,0.14728682170542637,0.36561490067326324,0.744186046511628,0.16666666666666666,0.1818624556733938,Medium_Value
710806083,0.034883720930232565,0.15503875968992248,0.3159137424911648,0.5348837209302325,0.3333333333333333,0.11938429888582985,Low_Value
714752208,0.026037609880939134,0.046511627906976744,0.028862345326307458,0.5348837209302325,0.16666666666666666,0.0563037920874046,Low_Value
822063408,0.03955713808834985,0.046511627906976744,0.14126435634883927,0.6046511627906976,0.16666666666666666,0.09116874976092175,Low_Value
714490308,0.05869589406921108,0.13953488372093023,0.5390852447419259,0.7674418604651162,0.3333333333333333,0.19292331355281378,Medium_Value
713356833,0.059419161010348276,0.186046511627907,0.06867768919846301,0.6976744186046512,0.16666666666666666,0.1287822720112738,Low_Value
711402333,0.05469010793368198,0.17054263565891473,0.0543175613782095,0.5581395348837209,0.16666666666666666,0.10618916785221547,Low_Value
708296883,0.03716479359074218,0.1317829457364341,0.3117115156132379,0.5813953488372093,0.16666666666666666,0.1432934918767739,Low_Value
719154483,0.02676087682207633,0.12403100775193798,0.1909050508348525,0.5348837209302325,0.5,0.058381484926808794,Low_Value
717721458,0.11405363302548124,0.248062015503876,0.27117060738805904,0.627906976744186,0.16666666666666666,0.19966177623819192,Medium_Value
711112683,0.06381439857572048,0.14728682170542637,0.07644727414542124,0.5348837209302325,0.3333333333333333,0.0811252917787523,Low_Value
715674483,0.038611327473016585,0.0697674418604651,0.14410615006484734,0.32558139534883723,0.3333333333333333,0.044265761002176114,Low_Value
789322833,0.009068654723489483,0.06201550387596899,0.19912811350245033,0.5813953488372093,0.5,0.04209649544259904,Low_Value
789968058,0.03454990541893847,0.06201550387596899,0.22969251187355835,0.6744186046511628,0.3333333333333333,0.09270420097639559,Low_Value
709919283,0.05930788917325025,0.11627906976744187,0.40775809684470204,0.4883720930232558,0.5,0.10818175178242655,Low_Value
718744008,0.03933459441415378,0.07751937984496124,0.1480362903103904,0.5348837209302325,0.3333333333333333,0.06820931288200316,Low_Value
767712558,0.0011127183709803042,0.0,0.4093603847909619,0.9302325581395349,0.5,0.10034042012053797,Low_Value
712950783,0.01274062534772449,0.046511627906976744,0.03911094181276208,0.5813953488372093,0.3333333333333333,0.03268588036210734,Low_Value
716104983,0.06158896183375988,0.1627906976744186,0.024539191056210087,0.4418604651162791,0.5,0.039427143874978546,Low_Value
818839983,0.0601980638700345,0.186046511627907,0.2865283861937196,0.8604651162790699,0.3333333333333333,0.16394304232164147,Low_Value
772288758,0.046344720151329705,0.15503875968992248,0.11822768814034834,0.5348837209302325,0.16666666666666666,0.10943148770410543,Low_Value
712350858,0.04411928340936909,0.22480620155038758,0.2396690217276292,0.2558139534883721,0.16666666666666666,0.12236446344570759,Low_Value
711009708,0.04678980749972182,0.09302325581395349,0.6100393920979996,0.34883720930232565,0.16666666666666666,0.1738633363032096,Medium_Value
712720158,0.07789028596862134,0.17054263565891473,0.3755309468312489,1.0,0.3333333333333333,0.19889796266842702,Medium_Value
712215258,0.04384110381662401,0.09302325581395349,0.512360291072233,0.41860465116279066,0.3333333333333333,0.13512477881086365,Low_Value
773827008,0.03210192500278179,0.14728682170542637,0.02922512750281913,0.6511627906976745,0.3333333333333333,0.07062377999780059,Low_Value
795232683,0.051685768332035156,0.12403100775193798,0.021636933644116736,0.7906976744186046,0.3333333333333333,0.0850792134414824,Low_Value
713786508,0.040502948703683095,0.13953488372093023,0.018130039271170614,0.5348837209302325,0.5,0.033199280358963176,Low_Value
713539833,0.06709691777011238,0.14728682170542637,0.2024536167871406,0.5813953488372093,0.16666666666666666,0.13729073077555062,Low_Value
712454058,0.032769556025369975,0.1317829457364341,0.23960855803154393,0.5813953488372093,0.16666666666666666,0.12711480533428623,Low_Value
718759833,0.03048848336486035,0.10852713178294573,0.9433757486161372,0.5116279069767442,0.5,0.20416511671258242,Medium_Value
718803333,0.043117836875486815,0.14728682170542637,0.05310828745650394,0.4883720930232558,0.5,0.0385277069701777,Low_Value
720253908,0.06348058306442639,0.13953488372093023,0.042738763577878765,0.6976744186046512,0.3333333333333333,0.08859114873204399,Low_Value
714133158,0.03571825970846779,0.1627906976744186,0.08421685909237947,0.5348837209302325,0.5,0.050316722213490914,Low_Value
713187033,0.06993434961611217,0.21705426356589144,0.5750309120646236,0.5348837209302325,0.3333333333333333,0.20073186024386575,Medium_Value
714791208,0.029431400912429063,0.10852713178294573,0.061784827844741326,0.6511627906976745,0.8333333333333333,-0.008622412050576206,Low_Value
772426383,0.034494269500389446,0.13953488372093023,0.04917814721096087,0.627906976744186,0.3333333333333333,0.07130775584699914,Low_Value
710975883,0.0631467675531323,0.15503875968992248,0.022574120933438545,0.6976744186046512,0.16666666666666666,0.11330066299088637,Low_Value
714264408,0.050239234449760764,0.14728682170542637,0.005221040156963758,0.5348837209302325,0.16666666666666666,0.08644997933067691,Low_Value
715827858,0.039390230332702794,0.1007751937984496,0.041831808136599584,0.7906976744186046,0.5,0.05338601965187391,Low_Value
713741358,0.004840324913764325,0.05426356589147288,0.9534127221662934,0.4651162790697675,0.5,0.1776961937786094,Medium_Value
709531908,0.09313452765105151,0.33333333333333337,0.0,0.7906976744186046,0.3333333333333333,0.14965691183561441,Low_Value
716493408,0.0601980638700345,0.20930232558139536,0.4364481206371664,0.5348837209302325,0.5,0.1421828031638192,Low_Value
714141108,0.048848336486035385,0.13953488372093023,0.15916161039008156,0.744186046511628,0.5,0.08567398225382584,Low_Value
708953883,0.013742071881606765,0.07751937984496124,0.053622228873228796,0.5348837209302325,0.3333333333333333,0.039089491581552026,Low_Value
712608783,0.05530210303772115,0.186046511627907,1.0000000000000002,0.744186046511628,0.16666666666666666,0.31805107377322805,High_Value
820353558,0.05524646711917214,0.186046511627907,0.25269894823400657,0.5348837209302325,0.16666666666666666,0.14763837649447017,Low_Value
714964758,0.03310337153666407,0.13953488372093023,0.2709287526037179,0.5348837209302325,0.3333333333333333,0.10579919215866504,Low_Value
716264358,0.10504061422054078,0.28682170542635654,0.7664892057186564,0.6744186046511628,0.16666666666666666,0.30946137365365306,High_Value
717296808,0.06403694224991655,0.17054263565891473,0.047394468176445166,1.0,0.5,0.10272932944998435,Low_Value
712977183,0.050684321798152895,0.09302325581395349,0.5454943965269653,0.5348837209302325,0.5,0.13111679407116583,Low_Value
710829108,0.027205964170468454,0.13953488372093023,0.05797561499136882,0.5348837209302325,0.3333333333333333,0.060849601689716974,Low_Value
779562633,0.04879270056748637,0.06201550387596899,0.13098552801434202,0.4883720930232558,0.3333333333333333,0.0600552711011808,Low_Value
715315833,0.040781128296428173,0.10852713178294573,0.29227243732182107,0.5348837209302325,0.3333333333333333,0.10538709382169517,Low_Value
815500983,0.07510849004117058,0.20155038759689922,0.04388757380349904,0.9534883720930233,0.5,0.1095573448856952,Low_Value
719360583,0.055190831200623125,0.11627906976744187,0.05870117934439215,0.744186046511628,0.3333333333333333,0.08730494044215098,Low_Value
709701558,0.052854122621564484,0.31007751937984496,0.6013930835578049,0.5348837209302325,0.16666666666666666,0.24742801769817127,Medium_Value
721148358,0.04662289974407477,0.1317829457364341,0.34529909878860987,0.5813953488372093,0.3333333333333333,0.12879425097318137,Low_Value
779862408,0.03210192500278179,0.17829457364341086,0.14631307497195997,0.4651162790697675,0.16666666666666666,0.10818865631333419,Low_Value
812627208,0.03983531768109491,0.17829457364341086,0.0,0.9767441860465117,0.16666666666666666,0.13318218908794185,Low_Value
711033408,0.04005786135529098,0.13953488372093023,0.23933647139916017,0.5348837209302325,0.16666666666666666,0.12726253184520425,Low_Value
779956608,0.058139534883720936,0.17054263565891473,0.5840702346293727,0.41860465116279066,0.16666666666666666,0.19956598491037067,Medium_Value
780376683,0.07327250472905308,0.10852713178294573,0.39826529655931336,0.7906976744186046,0.5,0.14016361159108082,Low_Value
717912483,0.0481807054634472,0.19379844961240308,0.7806074787545688,0.32558139534883723,0.3333333333333333,0.20640152987427718,Medium_Value
714454758,0.07015689329030822,0.20930232558139536,0.14839907248690207,0.7906976744186046,0.3333333333333333,0.139137920650713,Low_Value
780466533,0.07583175698230778,0.32558139534883723,0.6092835958969336,0.6511627906976745,0.5,0.22370104987928657,Medium_Value
715735233,0.06503838878379882,0.248062015503876,0.06078717685933425,0.7209302325581396,0.16666666666666666,0.14728131801716934,Low_Value
720476733,0.0273728719261155,0.09302325581395349,0.13875511296130022,0.4883720930232558,0.16666666666666666,0.0857931946185202,Low_Value
715872333,0.04640035606987872,0.08527131782945738,0.507160413208899,0.5348837209302325,0.3333333333333333,0.14479842662011894,Low_Value
712375758,0.0529097585401135,0.248062015503876,0.45210821792325345,0.6976744186046512,0.5,0.16836849273713023,Medium_Value
708868233,0.01390897963725381,0.08527131782945738,0.0,0.9069767441860465,0.5,0.04257909573087053,Low_Value
718030083,0.051073773227996,0.09302325581395349,0.1944724089038839,0.5348837209302325,0.16666666666666666,0.11106817711848682,Low_Value
720707283,0.07049070880160231,0.248062015503876,0.11638354540974738,0.5348837209302325,0.5,0.09197686857158267,Low_Value
771698658,0.044063647490820076,0.1317829457364341,0.30043503629333357,0.4418604651162791,0.8333333333333333,0.029844249200731213,Low_Value
748326258,0.05413374874819184,0.24031007751937986,0.3284297275808173,0.6511627906976745,0.8333333333333333,0.08753324346505266,Low_Value
770817783,0.030599755201958383,0.1317829457364341,1.0000000000000002,0.4651162790697675,0.3333333333333333,0.24169726642186873,Medium_Value
779353083,0.04562145321019251,0.17054263565891473,1.0000000000000002,0.4418604651162791,0.3333333333333333,0.2550702867104337,High_Value
711441333,0.040002225436741964,0.1317829457364341,0.27437518328057875,0.5116279069767442,0.3333333333333333,0.10498445396259551,Low_Value
719808558,0.020919105374429727,0.1317829457364341,0.0,0.6976744186046512,0.6666666666666666,0.011080820444345538,Low_Value
711551958,0.018582396795371093,0.10852713178294573,0.0,0.7674418604651162,0.5,0.036308927710396496,Low_Value
809164083,0.05229776343607433,0.20930232558139536,0.03569474298394388,1.0,0.16666666666666666,0.15538363536656738,Low_Value
820596183,0.10020028930677646,0.2945736434108527,0.6943862481369624,0.9302325581395349,0.5,0.2706240320167697,High_Value
715999608,0.04829197730054523,0.12403100775193798,0.028378635757625233,0.5348837209302325,0.16666666666666666,0.0844886421027509,Low_Value
710565408,0.02909758540113497,0.12403100775193798,1.0000000000000002,0.627906976744186,0.3333333333333333,0.2554374837728572,High_Value
805543158,0.05635918549015244,0.23255813953488372,0.2916678003609683,0.7906976744186046,0.5,0.14308653659383602,Low_Value
709752183,0.048069433626349176,0.20930232558139536,0.30212801978372134,0.5348837209302325,0.3333333333333333,0.13546733089565605,Low_Value
716479233,0.03171247357293869,0.08527131782945738,0.3573313743095802,0.5348837209302325,0.5,0.0839574658414791,Low_Value
713837058,0.04028040502948704,0.10852713178294573,0.034243614277897204,0.5348837209302325,0.3333333333333333,0.05358103990613396,Low_Value
718876683,0.060643151218426616,0.17054263565891473,0.1312878464947684,0.41860465116279066,0.3333333333333333,0.08501095381733209,Low_Value
770746908,0.03588516746411484,0.17054263565891473,0.19450264075192655,0.39534883720930236,0.16666666666666666,0.11042513777169019,Low_Value
794843883,0.04690107933681985,0.17829457364341086,1.0000000000000002,0.5116279069767442,0.16666666666666666,0.2894968658432551,High_Value
803043933,0.05763881161677979,0.11627906976744187,0.29290730613071647,0.5813953488372093,0.16666666666666666,0.14384628819843662,Low_Value
758076408,0.06008679203293646,0.2558139534883721,0.012658074775452957,0.6976744186046512,0.16666666666666666,0.13528726200082333,Low_Value
714606558,0.0521864915989763,0.09302325581395349,0.014351058265840738,0.5348837209302325,0.16666666666666666,0.07548899433927031,Low_Value
778425408,0.042338934015800606,0.10852713178294573,0.07257759759596347,0.2558139534883721,0.5,0.009164271420086592,Low_Value
